time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average
1605657600,482.2,496.25,456.05,478.6,108700.39,63.58202054130176,26.409711884856335,NaN,NaN,504.05526334244234,436.51000000000005,368.96473665755775,NaN
1605744000,478.6,480.45,465.1,471.15,40077.17,60.70078342733775,25.550642307055853,NaN,NaN,505.2814197014411,440.945,376.6085802985589,NaN
1605830400,471.15,514.05,471.15,510.35,121633.97,68.73020392039389,27.71347221268735,NaN,NaN,513.14012021314,447.1375,381.13487978686,NaN
1605916800,510.35,555.35,502.75,553.8,129476.2,74.86122509077789,32.55827088846485,NaN,NaN,531.6586215191221,454.9875,378.3163784808779,NaN
1606003200,553.8,582,511.6,560,195746.57,75.5964946269703,36.47760579525959,NaN,NaN,545.9293542726049,463.8275,381.72564572739515,NaN
1606089600,560,611.85,550.85,609.1,198881.92,80.46854299501545,43.049419687531724,30.006360201718376,13.043059485813348,571.4562015870586,474.875,378.29379841294144,NaN
1606176000,609.1,624.15,587.55,605.15,160954.67,79.10037877899587,47.39258533318616,33.48360522801193,13.90898010517423,591.1917005195411,484.98249999999996,378.7732994804589,NaN
1606262400,605.15,606.4,554.65,569.2,122231.18,67.80144369711863,47.387457729830714,36.26437572837569,11.123082001455025,599.9986893485518,492.61,385.2213106514482,NaN
1606348800,569.2,577,481.55,520.15,234316.66,56.03952448449375,42.930591855636806,37.59761895382791,5.332972901808894,602.4702555902808,495.8175,389.1647444097192,NaN
1606435200,520.15,530.55,494.05,518.85,118844.13,55.7634173331316,38.84580415527819,37.847255994117965,0.9985481611602225,603.339966618283,499.98999999999995,396.6400333817169,NaN
1606521600,518.85,547.8,507,537.85,109786.93,58.94704703275606,36.71845420023618,37.62149563534161,-0.903041435105429,606.5679141640603,504.14,401.7120858359397,NaN
1606608000,537.85,576.9,531,575.45,57307.74,64.40629805945805,37.6327133044029,37.623739169153865,0.008974135249033566,613.7643013558677,510.68999999999994,407.6156986441322,NaN
1606694400,575.45,617.2,571.2,616.6,100968.92,69.22906268043896,41.20277142528096,38.33954562037928,2.863225804901674,627.9544850871059,518.98,410.0055149128941,NaN
1606780800,616.6,638.3,560.05,585.8,194882.76,62.41257621544368,41.07329819890015,38.88629613608346,2.1870020628166884,634.6417787549005,525.105,415.56822124509944,NaN
1606867200,585.8,605.45,574.55,597.4,62985.93,63.85602057433932,41.42914341243204,39.394865591353174,2.0342778210788666,641.7564821117427,531.845,421.93351788825737,NaN
1606953600,597.4,624.15,586.35,616.15,58011.53,66.12076426307043,42.731539025171514,40.06220027811684,2.669338747054674,651.4937403959235,538.83,426.1662596040766,NaN
1607040000,616.15,620.6,565.45,568,63385.39,56.355210586891936,39.42393970153239,39.93454816279995,-0.5106084612675588,651.5497182110872,544.2,436.85028178891287,NaN
1607126400,568,597.65,561.3,597.25,26202.78,60.200676444055475,38.716573397239245,39.690953209687805,-0.9743798124485608,651.7126411863666,551.6675,451.6223588136334,NaN
1607212800,597.25,607.85,583.2,602.1,27682.85,60.817148153301574,38.10804910302397,39.37437238835504,-1.2663232853310689,651.7469686241427,558.7574999999999,465.76803137585716,NaN
1607299200,602.1,603.35,585,591.5,26324.84,58.677901581497714,36.35142124740776,38.76978216016558,-2.4183609127578265,651.2269853728801,564.2225000000001,477.2180146271201,NaN
1607385600,591.5,595.3,548.5,555.3,50410.25,51.95646949845938,31.67313536340737,37.35045280081394,-5.677317437406572,645.907556358363,568.0575,490.2074436416371,NaN
1607472000,555.3,578.4,531.25,573.45,80117.75,54.75488185071687,29.094727501430953,35.69930774093734,-6.60458023950639,637.0754066240331,573.1725,509.2695933759669,485.3960000000001
1607558400,573.45,575.4,548.8,559.1,60295.37,52.16763482082958,25.59831419074942,33.67910903089976,-8.08079484015034,633.1433781382584,575.61,518.0766218617416,488.7540000000001
