time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average,Bids Volume,Asks Volume,ATR,ADX,DI+,DI-
1601150400,3.0644,3.1373,3.046,3.1262,789976,55.27605687275609,0.05690133580689327,0.059280467426603756,-0.002379131619710484,3.2779238331689493,3.0608299999999997,2.84373616683105,2.963784,NaN,NaN,0.15579791328737258,14.100088085208709,19.31740198443466,16.797901930839046
1601164800,3.1275,3.184,3.1207,3.1314,663539,55.56141383367362,0.05527756751603752,0.05847988744449051,-0.00320231992845299,3.2570784383743985,3.0779949999999996,2.8989115616256007,2.964108,NaN,NaN,0.1491909194811317,13.992440954949043,20.978252999839324,16.285604849517316
1601179200,3.1321,3.1495,3.0282,3.0633,799170,50.974410573166026,0.04794296196034109,0.05637250234766063,-0.008429540387319537,3.2288937505327673,3.0895949999999996,2.950296249467232,2.963214,NaN,NaN,0.14719871094676515,13.011113525334272,19.736113833795102,19.83657184286513
1601193600,3.0636,3.0636,2.977,3.0446,773380,49.75959110982812,0.04015837969350944,0.05312967781683039,-0.01297129812332095,3.220553551592312,3.0942,2.9678464484076876,2.961932,NaN,NaN,0.14287023159342477,12.553603421702878,18.876763506973987,21.5471563651421
1601208000,3.0444,3.146,3.0245,3.133,674882,55.19554840801378,0.0406535545021911,0.05063445315390253,-0.00998089865171143,3.2237102046454114,3.0988599999999993,2.974009795354587,2.963036,NaN,NaN,0.14134378647960869,11.941980007638147,21.89785397521519,20.21709859855397
1601222400,3.133,3.1663,3.0962,3.1269,876440,54.75528643077767,0.04009161391637539,0.04852588530639711,-0.008434271390021716,3.223082543700646,3.104735,2.9863874562993535,2.9647179999999995,NaN,NaN,0.13625494458820805,11.550253026782235,22.158657903133186,19.47033955777043
1601236800,3.1266,3.1883,3.084,3.1617,896728,56.86892860328974,0.04197053096262948,0.04721481443764358,-0.0052442834750141,3.226157086463523,3.1117099999999995,2.997262913536476,2.9677119999999997,NaN,NaN,0.1339724485461932,11.381043539505718,22.099111137569263,18.382376164642782
1601251200,3.1596,3.2116,3.0965,3.1092,929874,52.857191638482625,0.038776286130348225,0.04552710877618451,-0.006750822645836284,3.2202492459722225,3.1087649999999996,2.9972807540277766,2.9695939999999994,NaN,NaN,0.1326244165071794,11.432417559140891,21.98354386313925,17.23766753711221
1601265600,3.1099,3.1295,3.0219,3.0638,774758,49.598754074459706,0.03221012523747424,0.04286371206844246,-0.010653586830968217,3.2172046158980336,3.1049949999999997,2.992785384101966,2.9704839999999995,NaN,NaN,0.13083695818523802,10.681290422078352,20.686648118403006,20.310849622542566
1601280000,3.0638,3.0879,3.025,3.039,715941,47.86300943736579,0.02472028265488113,0.039235026185730194,-0.014514743530849063,3.2142318708646567,3.1064999999999996,2.9987681291353425,2.9730359999999996,NaN,NaN,0.12598431831486387,9.983815223377421,19.945877800025574,19.583536311304766
1601294400,3.0389,3.0822,3.01,3.0795,764622,50.88581381829143,0.02180122897729575,0.03574826674404331,-0.013947037766747557,3.206950861102913,3.1106349999999994,3.014319138897086,2.975679999999999,NaN,NaN,0.12214258129237358,9.369098667385234,19.100390800801165,19.634067756174037
1601308800,3.0796,3.0876,2.9875,3.006,798341,45.706641148979685,0.013402526193121211,0.03127911863385889,-0.01787659244073768,3.2095330137835005,3.1097399999999995,3.0099469862164985,2.976567999999999,NaN,NaN,0.1205681112000612,9.0478467602736,17.963481413902016,19.803318238933166
1601323200,3.0084,3.0161,2.8909,2.9564,971150,42.55867006467198,0.0027129154511822406,0.02556587799732356,-0.02285296254614132,3.2203595605963464,3.1009649999999995,2.9815704394036526,2.9795439999999997,NaN,NaN,0.12089896040005683,9.70586942172563,16.63015969503959,24.06030535368187
1601337600,2.956,3.0156,2.9115,2.9371,724172,41.36483845010154,-0.0072326532549085165,0.019006171746877146,-0.026238825001785662,3.215101422756291,3.0871799999999996,2.959258577243708,2.9826939999999995,NaN,NaN,0.11969903465719563,10.316890464502517,15.593762018727507,22.560858263744844
1601352000,2.9371,3.0072,2.9114,2.9878,660769,45.6758878398088,-0.0108978976456644,0.013025357868368836,-0.023923255514033237,3.204585734343321,3.0774649999999997,2.9503442656566783,2.9851799999999993,NaN,NaN,0.11799196075311023,10.885253538254718,14.686667118449328,21.254556863402286
1601366400,2.9881,3.0069,2.9367,2.9908,706123,45.92921718947883,-0.013406019061263041,0.0077390824824424605,-0.021145101543705504,3.2021690846367856,3.071115,2.940060915363214,2.9851479999999992,NaN,NaN,0.11457824927074521,11.413019249596045,14.04206874602311,20.321693562948024
1601380800,2.9935,3.0207,2.9426,2.9856,742636,45.53286196057414,-0.015633111121219567,0.003064643761710054,-0.018697754882929622,3.197539822732715,3.0640549999999998,2.9305701772672843,2.9903299999999997,NaN,NaN,0.11197266003712056,11.68067137885192,14.223296584292882,19.30645724380861
1601395200,2.9855,2.9883,2.874,2.8933,902593,39.08534441604924,-0.024562791668236716,-0.0024608433242793003,-0.022101948343957414,3.1992188711599923,3.05159,2.903961128840008,2.9959119999999997,NaN,NaN,0.11213889860589767,12.677794868810729,13.185120033329753,22.278007997428013
1601409600,2.8931,2.97,2.8931,2.9517,694641,44.445559217593015,-0.026620372818541238,-0.007292749223131688,-0.01932762359540955,3.19151047498657,3.042585,2.8936595250134296,3.001295999999999,NaN,NaN,0.10962183441976213,13.60369525234391,12.522844472659505,21.159005652374137
1601424000,2.95,2.968,2.8981,2.9512,677113,44.40952804474525,-0.027968957790220905,-0.011427990936549531,-0.016540966853671374,3.190631602005168,3.036925,2.883218397994832,3.003655999999999,NaN,NaN,0.10678456053263627,14.463459894196145,11.93596657434498,20.16739765190734
1601438400,2.9528,2.989,2.9194,2.9233,645900,42.34658472168519,-0.03093244792142036,-0.015328882333523697,-0.015603565587896662,3.1823504290666222,3.02678,2.871209570933378,3.007043999999999,NaN,NaN,0.1041285204945908,14.857069087068517,12.80855177090558,19.20241952688615
1601452800,2.924,2.9288,2.8487,2.8505,680995,37.45715920268523,-0.038709171552172794,-0.020004940177253516,-0.018704231374919278,3.178382122220606,3.012735,2.847087877779394,3.0061239999999994,NaN,NaN,0.10241219760212002,16.02589320979626,12.091491841698819,23.0687248454789
