time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average,Bids Volume,Asks Volume,ATR,ADX,DI+,DI-
1569240000,9914.11,9951.05,9708.91,9867.06,7566.861,36.60475834583069,-56.64146743024321,-46.45000470449469,-10.191462725748522,10216.782087213818,10026.518999999998,9836.255912786179,10110.722000000002,NaN,NaN,121.8330098237395,29.286841563147863,11.914652899249264,34.91098135480793
1569254400,9867.54,9883.89,9779,9805.1,4499.082,33.15369062675559,-65.30702011943868,-50.221407787483486,-15.08561233195519,10208.868684190687,10008.088,9807.307315809312,10100.8914,NaN,NaN,120.62279483632949,30.70282103198054,11.174325167966508,32.741755961352446
1569268800,9804.39,9836.28,9620,9701.96,7826.451,28.36044788006008,-79.57972356402934,-56.09307094279266,-23.48665262123668,10209.55929468624,9984.152999999998,9758.746705313757,10088.8032,NaN,NaN,127.45545234802027,32.69971016299858,9.819456959281425,37.68554205734672
1569283200,9701.1,9792.83,9603.5,9718.71,4279.612,30.12720966864478,-88.5189673047862,-62.57825021519137,-25.940717089594834,10200.002180275653,9962.008499999998,9724.014819724343,10077.2838,NaN,NaN,131.87506289459026,34.61461369018331,8.812184236829383,34.71375908134624
1569297600,9718.63,9791.07,9689,9755.67,2594.573,33.99534395413052,-91.56550906971279,-68.37570198609565,-23.18980708361714,10176.247660346862,9941.474499999997,9706.701339653131,10066.3528,NaN,NaN,129.74612983069093,36.3927383939977,8.316867774473264,32.76256334131693
1569312000,9754.05,9768,9680.27,9726.09,3996.677,32.447165190470116,-95.26857730069787,-73.7542770490161,-21.514300251681775,10158.373199000194,9921.541499999996,9684.709800999797,10054.8732,NaN,NaN,126.74497769992726,38.07985180239974,7.9055603487478825,31.634425752050973
1569326400,9725.67,9729.07,9408.47,9530,15301.878,24.48620976536928,-112.72666691413906,-81.5487550220407,-31.177911892098365,10174.6028113536,9894.046999999997,9613.491188646394,10039.4272,NaN,NaN,140.59176500707534,40.48744598612372,6.617587971925898,40.29265469823722
1569340800,9529.45,9598,7761.75,8355.81,24743.029,9.482764318143765,-218.78760131881063,-108.99652428139468,-109.79107703741595,10529.71856983663,9809.507499999996,9089.296430163362,10000.8886,NaN,NaN,261.71021036371286,44.04843746086047,3.3006919455249233,65.04600164099074
1569355200,8358.01,8755.44,8137.09,8495.83,23548.671,16.085766617653505,-288.2207823900626,-144.84137590312827,-143.37940648693433,10643.34287969633,9732.443499999998,8821.544120303664,9968.4038,NaN,NaN,287.1844810520191,47.35507240168745,2.793009855615048,55.041223673706796
1569369600,8493.32,8725.24,8492.65,8565.61,8267.585,19.247265122871752,-333.76893528189976,-182.62688777888258,-151.14204750301718,10691.778624124156,9659.883999999996,8627.989375875837,9937.2326,NaN,NaN,283.2848752625892,50.42551913245536,2.6291958094167445,51.81297672013125
1569384000,8565.52,8589.25,8200,8322.35,7839.039,16.862220377949242,-385.05653158995483,-223.11281654109703,-161.9437150488578,10749.05253396724,9576.834999999997,8404.617466032754,9898.6942,NaN,NaN,290.85381274383286,53.36453001359386,2.377842807449585,54.04717191599922
1569398400,8325.28,8546.73,8215,8327.38,7480.944,17.090996746786146,-420.4497591066356,-262.5802050542047,-157.86955405243089,10782.186985715196,9499.600499999997,8217.014014284798,9860.76,NaN,NaN,293.7735404049876,56.0936115460796,2.1860379290646756,49.6875434309206
1569412800,8324.27,8460,8242.61,8293.28,9081.314,16.75439788489014,-446.108273439002,-299.28581873116417,-146.82245470783784,10773.687811944774,9413.087999999998,8052.488188055223,9822.587800000001,NaN,NaN,288.3175732332027,58.627758683387796,2.0682966284615865,47.01134284466995
1569427200,8295.79,8408.31,8223.71,8346.96,6397.273,19.443987527796224,-456.84507784824746,-330.7976705545808,-126.04740729366665,10738.12582359368,9330.344499999997,7922.563176406315,9786.267,NaN,NaN,280.9091751451168,60.98701811779206,1.9712054346189876,45.28512358916752
1569441600,8346.96,8628.44,8332.41,8430.07,9155.947,23.56174665021821,-453.42103483157916,-355.3223434099805,-98.09869142159869,10678.05215416614,9252.353499999997,7826.654845833854,9750.8456,NaN,NaN,281.98923406332284,61.628962619073654,7.399680296558098,41.88920082720687
1569456000,8428.15,8443.55,8316.61,8361.8,4251.146,22.5423943115929,-451.0172286523484,-374.46132045845405,-76.55590819389437,10605.197531571546,9171.069499999996,7736.941468428446,9712.9634,NaN,NaN,270.9142887730854,62.2436467031776,7.152007857138491,40.90374406639083
1569470400,8361.82,8431,8335.72,8379,3154.622,23.44105554249363,-442.6220274731513,-388.0934618613935,-54.52856561175781,10506.611696854721,9088.867499999997,7671.123303145272,9676.813,NaN,NaN,258.36898243215074,62.81442478127411,6.963605292721049,39.82623262760082
1569484800,8378.75,8464.4,8367.89,8387.08,3514.373,23.88779451577112,-430.3559065780755,-396.5459508047299,-33.80995577334562,10397.251785426177,9009.442499999997,7621.633214573817,9640.4336,NaN,NaN,246.80762654414,63.09137349664458,7.735778313205287,38.713784658597035
1569499200,8387,8438.88,7825.89,7921.82,21856.29,17.540711815740906,-452.9561149186502,-407.82798362751396,-45.12813129113624,10311.49807046672,8910.333499999997,7509.168929533274,9594.8992,NaN,NaN,272.9635103624156,63.98306226007653,6.494853189256868,46.68719383577581
1569513600,7924.55,8160.5,7700.67,8131.12,22026.303,26.94462233497157,-448.80464151119486,-416.02331520425014,-32.78132630694472,10181.63647915395,8821.134999999998,7460.633520846045,9554.3992,NaN,NaN,286.31111676510017,64.91962287389788,5.749745903615075,44.455218302015204
1569528000,8131.23,8157,8010,8060.15,5263.211,25.867384292806875,-446.09890432289103,-422.03843302797833,-24.060471294912702,10040.500479651262,8730.789499999999,7421.078520348736,9512.144,NaN,NaN,276.36032271045013,65.78928630101771,5.5312818555396905,42.766123320926226
